Order ID,First Name,Last Name,Gender,City,Order Date,Order Time,Order Type,Category,Subcategory,Price,Quantity,Total Price,Customer Review,Weather,Payment Method
7840,Sophia,Johnson,Male,Preston,2021-01-26,16:58,Eat-in,Street food,Edamame,3.35,3,10.05,Excellent,Sunny,Credit Card
7841,Emma,Garcia,Male,Salford,2022-09-20,18:25,Eat-in,Ramen,Cold Ramen,11.3,5,56.5,Good,Sunny,Credit Card
7842,Amelia,Moore,Female,Burnley,2023-04-07,16:12,Eat-in,Ramen,Beef Ramen,7.24,3,21.72,Good,Sunny,Credit Card
7843,James,Lee,Female,Bury,2022-12-06,13:22,Eat-in,Nigiri,Octopus,4.34,2,8.68,Good,Sunny,Cash
7844,Sophia,Smith,Female,Blackpool,2024-06-26,14:30,Eat-in,Temaki,Vegetable,3.1,2,6.2,Good,Sunny,Debit Card
7845,Alexander,Anderson,Male,Blackpool,2022-08-15,13:24,Eat-in,Temaki,California Roll,4.31,3,12.93,Excellent,Sunny,Mobile Payment
7846,Harper,Taylor,Female,Bury,2022-03-18,17:01,Eat-in,Ramen,Vegetarian Ramen,11.8,4,47.2,Excellent,Sunny,Credit Card
7847,Sophia,Martin,Female,Bolton,2023-05-03,13:26,Eat-in,Sashimi,Salmon Sashimi,4.96,5,24.8,Excellent,Rainy,Credit Card
7848,Charlotte,Martinez,Female,Lancaster,2024-01-07,16:02,Eat-in,Maki,Tempura Roll,3.36,5,16.8,Excellent,Sunny,Credit Card
7849,Ethan,Lee,Female,Lancaster,2023-11-01,15:28,Eat-in,Temaki,Salmon Avocado,6.6,4,26.4,Excellent,Windy,Debit Card
7850,Sophia,Lopez,Female,Preston,2023-11-13,14:44,Eat-in,Temaki,California Roll,5.7,2,11.4,Excellent,Sunny,Cash
7851,Mia,Thomas,Female,Barrow-in-Furness,2021-11-15,14:22,Takeaway,Street food,Takoyaki,3.52,1,3.52,Excellent,Sunny,Credit Card
7852,Harper,Thomas,Female,Bury,2022-11-26,14:12,Eat-in,Maki,Dragon Roll,5.93,1,5.93,Good,Sunny,Credit Card
7853,Ethan,Smith,Male,Oldham,2021-03-26,13:56,Eat-in,Nigiri,Sea Urchin,3.13,3,9.39,Excellent,Windy,Cash
7854,Ethan,Anderson,Female,Preston,2021-01-17,15:00,Eat-in,Temaki,Spicy Tuna,6.75,3,20.25,Excellent,Windy,Debit Card
7855,Charlotte,Davis,Female,Barrow-in-Furness,2024-03-28,13:10,Eat-in,Ramen,Miso Ramen,6.62,1,6.62,Excellent,Sunny,Cash
7856,Ava,Davis,Female,Bury,2023-12-02,14:29,Takeaway,Sashimi,Scallop Sashimi,5.51,1,5.51,Excellent,Sunny,Debit Card
7857,Henry,Johnson,Female,Blackpool,2022-10-09,15:43,Eat-in,Sashimi,Scallop Sashimi,6.75,4,27.0,Excellent,Sunny,Debit Card
7858,Amelia,Anderson,Female,Blackpool,2021-10-18,12:33,Eat-in,Nigiri,Crab,2.03,4,8.12,Excellent,Sunny,Cash
7859,Mia,Johnson,Female,Blackpool,2022-09-09,16:29,Eat-in,Maki,Uramaki,3.19,4,12.76,Poor,Sunny,Mobile Payment
7860,James,Jackson,Female,Preston,2023-05-02,13:45,Takeaway,Ramen,Vegetarian Ramen,6.35,5,31.75,Excellent,Sunny,Cash
7861,Jack,Gonzalez,Female,Salford,2022-10-14,17:18,Takeaway,Maki,Futomaki,4.5,1,4.5,Good,Windy,Debit Card
7862,Olivia,Moore,Female,Lancaster,2021-09-26,15:36,Eat-in,Street food,Edamame,2.32,4,9.28,Excellent,Sunny,Credit Card
7863,Lucas,Williams,Male,Preston,2022-01-24,13:33,Takeaway,Maki,Uramaki,2.77,2,5.54,Excellent,Sunny,Debit Card
7864,Ethan,Garcia,Female,Oldham,2020-03-04,15:50,Takeaway,Sashimi,Octopus,5.76,1,5.76,Good,Sunny,Cash
7865,Lucas,Lopez,Female,Lancaster,2024-01-08,16:57,Takeaway,Nigiri,Yellowtail,5.07,5,25.35,Excellent,Windy,Credit Card
7866,Jack,Gonzalez,Female,Bury,2022-05-26,13:55,Eat-in,Temaki,California Roll,4.0,1,4.0,Good,Sunny,Credit Card
7867,Ethan,Hernandez,Female,Oldham,2022-04-08,13:14,Takeaway,Nigiri,Salmon,2.74,3,8.22,Excellent,Sunny,Credit Card
7868,Henry,Martinez,Female,Blackpool,2022-05-23,13:40,Takeaway,Sashimi,Crab Sashimi,5.21,5,26.05,Good,Sunny,Credit Card
7869,Sophia,Johnson,Female,Blackpool,2023-03-30,17:12,Eat-in,Maki,California Roll,4.2,2,8.4,Excellent,Windy,Credit Card
7870,Sophia,Thomas,Female,Salford,2023-08-25,13:53,Eat-in,Temaki,Spicy Tuna,4.15,3,12.45,Excellent,Sunny,Debit Card
7871,Alexander,Anderson,Female,Lancaster,2023-02-27,16:02,Eat-in,Maki,Dragon Roll,2.96,3,8.88,Good,Rainy,Debit Card
7872,Benjamin,Jones,Male,Bury,2023-02-15,14:57,Eat-in,Temaki,Shrimp Tempura,3.9,1,3.9,Excellent,Sunny,Mobile Payment
7873,Sophia,Gonzalez,Female,Burnley,2022-03-24,11:29,Eat-in,Sashimi,Mackerel Sashimi,4.29,4,17.16,Excellent,Windy,Credit Card
7874,Mason,Miller,Female,Lancaster,2024-01-11,15:55,Eat-in,Street food,Korokke,2.6,4,10.4,Poor,Sunny,Credit Card
7875,Ava,Williams,Female,Blackpool,2023-06-27,12:30,Eat-in,Sashimi,Octopus,4.15,4,16.6,Excellent,Windy,Debit Card
7876,Emma,Williams,Female,Bury,2021-01-18,13:42,Eat-in,Maki,Spicy Tuna Roll,2.76,2,5.52,Good,Rainy,Cash
7877,Oliver,Smith,Female,Preston,2022-02-18,16:50,Takeaway,Ramen,Beef Ramen,9.74,1,9.74,Good,Sunny,Cash
7878,Lucas,Moore,Female,Barrow-in-Furness,2024-04-18,14:21,Takeaway,Temaki,Spicy Tuna,6.47,5,32.35,Good,Windy,Cash
7879,Ethan,Moore,Female,Lancaster,2023-02-20,14:54,Eat-in,Street food,Okonomiyaki,4.45,2,8.9,Good,Sunny,Cash
7880,Isabella,Moore,Male,Blackpool,2022-10-13,13:26,Eat-in,Street food,Edamame,4.81,5,24.05,Excellent,Rainy,Debit Card
7881,Evelyn,Lee,Female,Barrow-in-Furness,2023-01-29,17:19,Eat-in,Maki,Uramaki,6.04,1,6.04,Good,Sunny,Cash
7882,Isabella,Anderson,Female,Lancaster,2024-11-03,14:59,Takeaway,Temaki,Spicy Salmon,4.8,3,14.4,Excellent,Rainy,Credit Card
7883,Elijah,Gonzalez,Female,Salford,2022-12-03,14:14,Eat-in,Ramen,Chicken Ramen,10.34,3,31.02,Excellent,Windy,Credit Card
7884,Sophia,Smith,Female,Burnley,2023-03-18,15:25,Takeaway,Nigiri,Salmon,3.11,5,15.55,Excellent,Sunny,Credit Card
7885,Mason,Moore,Female,Lancaster,2021-09-29,14:29,Eat-in,Temaki,Salmon Avocado,4.77,2,9.54,Poor,Windy,Credit Card
7886,Elijah,Jackson,Female,Burnley,2024-08-13,14:18,Eat-in,Maki,Spicy Tuna Roll,4.47,1,4.47,Good,Rainy,Cash
7887,Lucas,Lee,Female,Bolton,2023-05-08,15:07,Eat-in,Street food,Yakitori,3.42,3,10.26,Poor,Rainy,Credit Card
7888,Charlotte,Hernandez,Female,Manchester,2020-02-15,12:14,Eat-in,Nigiri,Salmon,2.71,2,5.42,Good,Windy,Cash
7889,James,Hernandez,Female,Barrow-in-Furness,2023-04-08,15:18,Takeaway,Street food,Edamame,2.68,4,10.72,Good,Rainy,Cash
7890,Sophia,Williams,Male,Barrow-in-Furness,2023-06-04,15:24,Eat-in,Ramen,Cold Ramen,10.6,2,21.2,Excellent,Windy,Credit Card
7891,Benjamin,Jones,Female,Lancaster,2022-03-05,11:55,Eat-in,Maki,California Roll,3.3,3,9.9,Good,Sunny,Cash
7892,Mason,Moore,Female,Blackpool,2023-05-11,16:23,Takeaway,Temaki,Salmon Avocado,6.7,1,6.7,Excellent,Windy,Credit Card
7893,Isabella,Miller,Female,Lancaster,2020-12-15,16:32,Eat-in,Street food,Takoyaki,3.73,5,18.65,Good,Sunny,Credit Card
7894,Isabella,Smith,Female,Burnley,2021-08-31,14:55,Eat-in,Sashimi,Crab Sashimi,5.93,1,5.93,Good,Rainy,Credit Card
7895,Charlotte,Williams,Female,Bolton,2022-04-13,14:42,Eat-in,Temaki,Spicy Salmon,3.23,1,3.23,Poor,Rainy,Mobile Payment
7896,James,Johnson,Male,Salford,2020-09-20,18:30,Eat-in,Street food,Edamame,3.37,1,3.37,Poor,Rainy,Credit Card
7897,Lucas,Moore,Male,Bury,2022-02-02,14:08,Eat-in,Maki,Dragon Roll,4.33,3,12.99,Excellent,Sunny,Debit Card
7898,Henry,Williams,Female,Blackpool,2024-02-27,18:30,Takeaway,Sashimi,Tuna Sashimi,4.23,3,12.69,Excellent,Windy,Debit Card
7899,Henry,Lopez,Female,Bury,2020-10-22,11:18,Eat-in,Nigiri,Salmon,3.03,4,12.12,Good,Sunny,Mobile Payment
7900,Olivia,Lopez,Female,Blackpool,2024-07-20,14:23,Eat-in,Sashimi,Smelt Roe,6.41,4,25.64,Excellent,Sunny,Mobile Payment
7901,Elijah,Smith,Female,Manchester,2022-02-16,13:14,Eat-in,Temaki,Shrimp Tempura,5.99,2,11.98,Excellent,Rainy,Debit Card
7902,Emma,Williams,Female,Lancaster,2023-05-03,14:33,Eat-in,Sashimi,Sea Urchin Sashimi,5.14,2,10.28,Excellent,Rainy,Cash
7903,Olivia,Williams,Female,Salford,2021-10-22,15:28,Eat-in,Sashimi,Tuna Sashimi,6.44,2,12.88,Excellent,Rainy,Mobile Payment
7904,James,Davis,Male,Manchester,2023-10-23,18:22,Eat-in,Temaki,Crab Stick,4.8,4,19.2,Excellent,Sunny,Credit Card
7905,Charlotte,Brown,Female,Barrow-in-Furness,2024-07-23,15:03,Eat-in,Temaki,California Roll,4.29,2,8.58,Good,Sunny,Mobile Payment
7906,Charlotte,Lee,Male,Barrow-in-Furness,2022-06-30,15:44,Eat-in,Ramen,Vegetarian Ramen,10.08,1,10.08,Good,Sunny,Credit Card
7907,Ava,Martin,Female,Barrow-in-Furness,2023-07-19,16:21,Eat-in,Nigiri,Tuna,5.8,4,23.2,Excellent,Sunny,Debit Card
7908,Alexander,Anderson,Female,Bury,2023-05-18,15:11,Takeaway,Temaki,Eel Cucumber,3.93,1,3.93,Excellent,Rainy,Credit Card
7909,Alexander,Martin,Female,Bolton,2023-10-24,17:43,Eat-in,Ramen,Curry Ramen,8.21,5,41.05,Excellent,Rainy,Debit Card
7910,Amelia,Anderson,Female,Oldham,2024-01-15,13:31,Eat-in,Maki,Cucumber Roll,5.96,2,11.92,Excellent,Sunny,Cash
7911,Sophia,Martinez,Female,Lancaster,2021-04-07,14:24,Takeaway,Sashimi,Smelt Roe,5.09,3,15.27,Good,Sunny,Mobile Payment
7912,Sophia,Martinez,Male,Manchester,2022-06-04,13:29,Eat-in,Street food,Korokke,1.84,5,9.2,Excellent,Rainy,Debit Card
7913,Ava,Davis,Female,Bury,2022-02-02,13:42,Eat-in,Nigiri,Salmon,2.49,3,7.47,Excellent,Windy,Credit Card
7914,Evelyn,Lopez,Female,Preston,2022-12-10,16:54,Eat-in,Maki,Hoso Maki,4.08,5,20.4,Good,Sunny,Credit Card
7915,Oliver,Taylor,Female,Oldham,2024-08-11,14:38,Takeaway,Sashimi,Yellowtail Sashimi,3.22,1,3.22,Excellent,Sunny,Cash
7916,Alexander,Taylor,Female,Lancaster,2022-06-02,15:44,Takeaway,Ramen,Tonkotsu Ramen,8.62,2,17.24,Poor,Rainy,Debit Card
7917,Evelyn,Anderson,Female,Manchester,2024-04-24,15:56,Eat-in,Ramen,Shio Ramen,7.17,4,28.68,Excellent,Sunny,Debit Card
7918,Alexander,Thomas,Female,Barrow-in-Furness,2022-09-10,13:24,Eat-in,Sashimi,Sweet Egg Sashimi,6.77,4,27.08,Poor,Sunny,Credit Card
7919,Alexander,Jones,Female,Blackpool,2023-06-15,16:29,Eat-in,Maki,Hoso Maki,4.89,4,19.56,Excellent,Rainy,Credit Card
7920,Amelia,Johnson,Female,Manchester,2024-05-19,14:31,Takeaway,Ramen,Shio Ramen,8.26,5,41.3,Excellent,Sunny,Credit Card
7921,Henry,Martin,Female,Oldham,2023-06-13,16:46,Takeaway,Ramen,Shoyu Ramen,6.57,3,19.71,Good,Sunny,Debit Card
7922,Evelyn,Jackson,Female,Barrow-in-Furness,2022-10-19,13:34,Eat-in,Ramen,Spicy Miso Ramen,9.25,1,9.25,Good,Sunny,Mobile Payment
7923,Harper,Anderson,Female,Bury,2024-07-23,14:29,Eat-in,Temaki,Crab Stick,6.07,4,24.28,Excellent,Rainy,Cash
7924,Ethan,Jackson,Female,Burnley,2024-06-19,14:26,Eat-in,Temaki,Shrimp Tempura,4.38,3,13.14,Excellent,Rainy,Cash
7925,Henry,Garcia,Female,Blackpool,2024-09-21,16:18,Eat-in,Ramen,Tonkotsu Ramen,11.01,2,22.02,Good,Windy,Credit Card
7926,Amelia,Martinez,Female,Manchester,2023-08-25,13:25,Eat-in,Ramen,Cold Ramen,6.59,1,6.59,Excellent,Sunny,Credit Card
7927,Jack,Martinez,Male,Barrow-in-Furness,2023-06-02,13:59,Eat-in,Maki,Cucumber Roll,6.45,1,6.45,Excellent,Rainy,Cash
7928,Charlotte,Martin,Male,Burnley,2024-05-01,11:56,Takeaway,Maki,Tempura Roll,3.9,2,7.8,Excellent,Rainy,Debit Card
7929,Henry,Martin,Female,Lancaster,2021-05-10,15:31,Eat-in,Ramen,Vegetable Ramen,8.6,1,8.6,Excellent,Rainy,Debit Card
7930,Ethan,Miller,Female,Rochdale,2022-03-05,13:38,Eat-in,Sashimi,Tuna Sashimi,3.04,5,15.2,Good,Windy,Cash
7931,Alexander,Davis,Male,Oldham,2023-03-10,12:36,Eat-in,Ramen,Shoyu Ramen,10.85,1,10.85,Good,Sunny,Credit Card
7932,Evelyn,Garcia,Male,Bolton,2024-02-02,14:51,Takeaway,Sashimi,Mackerel Sashimi,5.13,4,20.52,Good,Rainy,Mobile Payment
7933,Benjamin,Jackson,Female,Blackpool,2023-01-10,14:39,Eat-in,Maki,Futomaki,4.76,4,19.04,Good,Sunny,Mobile Payment
7934,Emma,Moore,Female,Barrow-in-Furness,2024-06-13,13:04,Takeaway,Sashimi,Octopus,4.69,2,9.38,Poor,Windy,Credit Card
7935,Emma,Lee,Female,Barrow-in-Furness,2022-01-09,16:04,Eat-in,Nigiri,Eel,2.18,1,2.18,Good,Windy,Debit Card
7936,Mason,Garcia,Male,Bolton,2020-01-07,13:39,Eat-in,Maki,Rainbow Roll,2.97,1,2.97,Good,Sunny,Credit Card
7937,Ava,Wilson,Female,Oldham,2023-10-19,16:51,Eat-in,Temaki,Vegetable,3.01,2,6.02,Excellent,Sunny,Debit Card
7938,Mason,Lee,Female,Preston,2023-06-20,13:11,Eat-in,Temaki,California Roll,6.41,4,25.64,Excellent,Sunny,Credit Card
7939,James,Gonzalez,Female,Barrow-in-Furness,2021-11-25,15:47,Eat-in,Sashimi,Tuna Sashimi,6.05,5,30.25,Good,Rainy,Debit Card
7940,Ava,Martin,Female,Bolton,2021-11-13,18:23,Eat-in,Temaki,Crab Stick,5.44,3,16.32,Excellent,Sunny,Credit Card
7941,Amelia,Anderson,Female,Bolton,2023-03-01,15:39,Eat-in,Street food,Karaage,3.52,3,10.56,Good,Sunny,Mobile Payment
7942,Sophia,Wilson,Female,Preston,2024-11-04,16:53,Takeaway,Nigiri,Salmon,3.57,2,7.14,Excellent,Rainy,Cash
7943,Harper,Martin,Male,Lancaster,2023-05-04,11:42,Eat-in,Street food,Karaage,1.98,2,3.96,Poor,Sunny,Debit Card
7944,Oliver,Jackson,Female,Bolton,2022-12-04,15:51,Eat-in,Temaki,Spicy Salmon,5.5,5,27.5,Excellent,Sunny,Credit Card
7945,James,Davis,Female,Blackpool,2023-12-15,15:10,Eat-in,Maki,Futomaki,5.61,2,11.22,Excellent,Rainy,Mobile Payment
7946,Sophia,Lee,Female,Salford,2022-11-01,14:23,Eat-in,Nigiri,Sweet Egg,3.56,5,17.8,Good,Rainy,Debit Card
7947,Charlotte,Anderson,Female,Bolton,2022-02-10,16:02,Takeaway,Sashimi,Smelt Roe,4.13,5,20.65,Good,Rainy,Credit Card
7948,Mason,Miller,Female,Manchester,2023-10-24,14:53,Eat-in,Nigiri,Crab,4.68,3,14.04,Excellent,Windy,Credit Card
7949,Charlotte,Miller,Female,Blackpool,2023-08-08,15:56,Eat-in,Temaki,Crab Stick,4.29,4,17.16,Excellent,Windy,Credit Card
7950,Harper,Davis,Female,Preston,2023-06-01,13:54,Eat-in,Sashimi,Salmon Sashimi,3.43,2,6.86,Poor,Windy,Debit Card
7951,Benjamin,Brown,Female,Salford,2023-09-16,13:16,Eat-in,Temaki,Spicy Tuna,6.26,1,6.26,Excellent,Windy,Cash
7952,Ava,Martinez,Female,Bolton,2022-08-14,16:25,Takeaway,Ramen,Shio Ramen,10.09,4,40.36,Good,Sunny,Credit Card
7953,Elijah,Hernandez,Female,Bolton,2022-03-24,14:27,Eat-in,Street food,Takoyaki,4.38,2,8.76,Excellent,Rainy,Credit Card
7954,Harper,Martin,Female,Oldham,2021-09-04,13:12,Eat-in,Ramen,Cold Ramen,10.01,2,20.02,Excellent,Sunny,Debit Card
7955,Lucas,Thomas,Female,Barrow-in-Furness,2022-05-25,15:25,Takeaway,Street food,Miso Soup,2.29,2,4.58,Excellent,Windy,Credit Card
7956,Benjamin,Brown,Male,Barrow-in-Furness,2024-11-22,11:53,Eat-in,Temaki,Spicy Tuna,5.99,3,17.97,Excellent,Sunny,Mobile Payment
7957,Isabella,Gonzalez,Female,Bury,2021-04-24,16:43,Takeaway,Street food,Onigiri,3.15,4,12.6,Excellent,Sunny,Credit Card
7958,Oliver,Gonzalez,Male,Blackpool,2023-11-20,17:33,Eat-in,Sashimi,Yellowtail Sashimi,3.26,3,9.78,Excellent,Windy,Cash
7959,Mason,Gonzalez,Male,Bury,2022-04-28,16:46,Eat-in,Sashimi,Crab Sashimi,4.98,4,19.92,Good,Sunny,Credit Card
7960,Ethan,Miller,Female,Manchester,2022-11-03,12:22,Eat-in,Nigiri,Shrimp,4.37,2,8.74,Good,Rainy,Debit Card
7961,Lucas,Anderson,Female,Bolton,2023-06-01,14:09,Eat-in,Street food,Korokke,4.38,4,17.52,Excellent,Sunny,Cash
7962,Charlotte,Moore,Female,Lancaster,2022-04-10,13:33,Takeaway,Sashimi,Mackerel Sashimi,3.56,3,10.68,Poor,Sunny,Cash
7963,Sophia,Thomas,Female,Preston,2020-02-07,14:38,Eat-in,Ramen,Spicy Miso Ramen,11.09,5,55.45,Excellent,Sunny,Debit Card
7964,Evelyn,Martin,Female,Manchester,2024-01-12,13:12,Eat-in,Maki,California Roll,5.62,1,5.62,Good,Sunny,Credit Card
7965,Benjamin,Jones,Female,Bolton,2021-03-14,13:46,Takeaway,Temaki,Vegetable,5.48,4,21.92,Excellent,Sunny,Credit Card
7966,Charlotte,Martin,Female,Oldham,2022-03-16,11:55,Eat-in,Ramen,Shoyu Ramen,8.86,5,44.3,Poor,Sunny,Cash
7967,Jack,Lopez,Male,Blackpool,2024-04-10,13:59,Eat-in,Temaki,California Roll,3.13,2,6.26,Excellent,Sunny,Debit Card
7968,Ethan,Brown,Male,Burnley,2020-08-11,11:18,Eat-in,Temaki,California Roll,3.35,1,3.35,Good,Sunny,Credit Card
7969,Isabella,Martinez,Male,Preston,2022-10-05,15:27,Eat-in,Nigiri,Sea Urchin,4.73,1,4.73,Poor,Sunny,Cash
7970,Lucas,Miller,Female,Bolton,2022-11-01,17:43,Eat-in,Nigiri,Scallop,2.71,5,13.55,Poor,Windy,Cash
7971,Evelyn,Wilson,Male,Salford,2022-12-17,14:34,Eat-in,Sashimi,Yellowtail Sashimi,5.09,2,10.18,Excellent,Rainy,Credit Card
7972,Isabella,Wilson,Female,Preston,2022-11-23,16:05,Eat-in,Ramen,Spicy Miso Ramen,10.52,2,21.04,Excellent,Sunny,Credit Card
7973,Mason,Williams,Male,Preston,2024-05-14,13:20,Eat-in,Nigiri,Sea Urchin,2.27,4,9.08,Excellent,Windy,Credit Card
7974,Evelyn,Smith,Female,Bury,2022-07-29,13:28,Takeaway,Nigiri,Salmon,5.14,4,20.56,Good,Rainy,Cash
7975,Charlotte,Williams,Female,Barrow-in-Furness,2024-05-19,15:24,Eat-in,Maki,Philadelphia Roll,4.37,1,4.37,Excellent,Rainy,Cash
7976,Oliver,Jackson,Female,Manchester,2023-04-25,12:18,Eat-in,Sashimi,Tuna Sashimi,5.85,2,11.7,Poor,Sunny,Credit Card
7977,Lucas,Wilson,Female,Preston,2021-09-07,13:12,Eat-in,Temaki,Salmon Avocado,6.8,4,27.2,Excellent,Sunny,Credit Card
7978,Isabella,Gonzalez,Female,Barrow-in-Furness,2022-05-18,15:33,Eat-in,Street food,Edamame,3.75,1,3.75,Poor,Rainy,Mobile Payment
7979,Sophia,Johnson,Female,Bolton,2022-09-05,15:45,Eat-in,Ramen,Tonkotsu Ramen,7.74,5,38.7,Good,Sunny,Credit Card
7980,Ava,Jackson,Female,Bury,2022-11-15,13:07,Takeaway,Sashimi,Mackerel Sashimi,5.49,3,16.47,Excellent,Windy,Debit Card
7981,Olivia,Martinez,Female,Oldham,2021-11-05,13:34,Takeaway,Maki,Tempura Roll,3.64,3,10.92,Excellent,Sunny,Credit Card
7982,Jack,Taylor,Female,Lancaster,2021-10-02,14:09,Eat-in,Temaki,Salmon Avocado,6.07,3,18.21,Excellent,Sunny,Cash
7983,Charlotte,Hernandez,Male,Bolton,2021-06-30,13:56,Takeaway,Street food,Miso Soup,3.97,4,15.88,Excellent,Rainy,Credit Card
7984,Ava,Smith,Male,Burnley,2022-08-14,13:49,Eat-in,Temaki,Salmon Avocado,3.4,3,10.2,Good,Sunny,Debit Card
7985,Harper,Hernandez,Female,Blackpool,2022-08-08,14:24,Takeaway,Street food,Edamame,4.15,2,8.3,Good,Sunny,Mobile Payment
7986,Harper,Martin,Female,Manchester,2023-07-08,15:19,Eat-in,Ramen,Chicken Ramen,9.63,5,48.15,Good,Sunny,Mobile Payment
7987,Sophia,Lee,Female,Salford,2020-09-06,15:30,Takeaway,Sashimi,Tuna Sashimi,6.48,2,12.96,Excellent,Windy,Cash
7988,Oliver,Smith,Male,Salford,2023-07-21,15:36,Eat-in,Street food,Yakitori,3.01,3,9.03,Excellent,Windy,Mobile Payment
7989,Charlotte,Taylor,Female,Oldham,2022-11-25,11:14,Eat-in,Ramen,Shoyu Ramen,8.02,4,32.08,Poor,Sunny,Credit Card
7990,Ava,Martin,Female,Salford,2021-06-26,13:08,Eat-in,Nigiri,Tuna,2.99,3,8.97,Poor,Windy,Credit Card
7991,Ethan,Jackson,Female,Salford,2020-05-12,12:05,Takeaway,Nigiri,Sweet Egg,3.08,4,12.32,Excellent,Sunny,Credit Card
7992,Jack,Gonzalez,Male,Lancaster,2022-10-24,11:23,Eat-in,Sashimi,Sea Urchin Sashimi,5.5,1,5.5,Excellent,Sunny,Debit Card
7993,Emma,Davis,Female,Salford,2023-07-08,16:40,Takeaway,Nigiri,Salmon,4.55,3,13.65,Excellent,Rainy,Credit Card
7994,Jack,Gonzalez,Male,Bury,2021-04-24,18:09,Eat-in,Ramen,Chicken Ramen,11.51,5,57.55,Excellent,Sunny,Credit Card
7995,Lucas,Johnson,Female,Salford,2021-05-26,14:41,Eat-in,Sashimi,Mackerel Sashimi,3.08,5,15.4,Excellent,Rainy,Cash
7996,Mason,Smith,Female,Bolton,2023-02-13,15:59,Takeaway,Sashimi,Octopus,5.36,2,10.72,Excellent,Sunny,Cash
7997,James,Moore,Female,Burnley,2022-06-23,15:46,Eat-in,Sashimi,Tuna Sashimi,4.91,5,24.55,Poor,Sunny,Cash
7998,Mason,Miller,Female,Oldham,2021-06-29,14:55,Eat-in,Nigiri,Sea Urchin,3.97,1,3.97,Good,Sunny,Credit Card
7999,Amelia,Davis,Female,Oldham,2023-08-12,15:53,Eat-in,Sashimi,Salmon Sashimi,4.43,3,13.29,Excellent,Sunny,Debit Card
8000,Evelyn,Wilson,Female,Rochdale,2023-01-03,16:30,Takeaway,Ramen,Beef Ramen,8.31,2,16.62,Poor,Windy,Credit Card
8001,Emma,Hernandez,Male,Preston,2023-01-22,13:58,Eat-in,Ramen,Shio Ramen,7.75,4,31.0,Good,Rainy,Debit Card
8002,Henry,Hernandez,Female,Manchester,2023-01-11,12:40,Eat-in,Sashimi,Salmon Sashimi,5.94,3,17.82,Excellent,Windy,Debit Card
8003,Evelyn,Lopez,Male,Bolton,2020-04-19,14:42,Eat-in,Maki,Futomaki,3.84,3,11.52,Excellent,Sunny,Mobile Payment
8004,Ethan,Lopez,Female,Oldham,2020-08-01,15:51,Eat-in,Nigiri,Sweet Egg,2.48,1,2.48,Good,Sunny,Cash
8005,Sophia,Thomas,Female,Blackpool,2021-12-24,13:07,Takeaway,Ramen,Tonkotsu Ramen,7.93,2,15.86,Good,Sunny,Debit Card
8006,Benjamin,Martin,Female,Salford,2022-06-24,16:01,Eat-in,Nigiri,Sweet Egg,2.21,1,2.21,Good,Windy,Credit Card
8007,Lucas,Johnson,Female,Salford,2024-12-04,14:02,Takeaway,Sashimi,Smelt Roe,4.43,5,22.15,Excellent,Sunny,Credit Card
8008,Olivia,Martinez,Female,Preston,2022-09-21,13:31,Takeaway,Temaki,Shrimp Tempura,4.67,1,4.67,Good,Sunny,Cash
8009,James,Gonzalez,Female,Burnley,2023-03-10,13:59,Takeaway,Ramen,Spicy Miso Ramen,9.18,2,18.36,Excellent,Sunny,Credit Card
8010,Lucas,Thomas,Male,Bolton,2022-11-18,17:19,Eat-in,Nigiri,Scallop,2.03,5,10.15,Good,Sunny,Debit Card
8011,Oliver,Brown,Female,Bolton,2022-10-04,15:54,Eat-in,Temaki,Salmon Avocado,3.64,1,3.64,Excellent,Rainy,Mobile Payment
8012,Oliver,Jackson,Female,Bolton,2021-11-10,15:25,Eat-in,Sashimi,Sweet Egg Sashimi,4.68,2,9.36,Good,Sunny,Cash
8013,Alexander,Taylor,Female,Burnley,2022-05-28,12:59,Eat-in,Ramen,Miso Ramen,10.86,1,10.86,Excellent,Windy,Credit Card
8014,Amelia,Martinez,Male,Preston,2023-06-25,13:30,Eat-in,Maki,Futomaki,5.19,1,5.19,Poor,Rainy,Credit Card
8015,Oliver,Jackson,Male,Burnley,2024-07-07,11:57,Eat-in,Ramen,Shoyu Ramen,11.99,4,47.96,Poor,Sunny,Mobile Payment
8016,Charlotte,Brown,Female,Barrow-in-Furness,2023-06-23,16:23,Eat-in,Temaki,Spicy Tuna,4.49,5,22.45,Excellent,Windy,Debit Card
8017,Henry,Thomas,Female,Blackpool,2020-12-15,14:25,Eat-in,Ramen,Shoyu Ramen,10.06,5,50.3,Good,Sunny,Credit Card
8018,Lucas,Thomas,Female,Salford,2022-07-14,16:34,Eat-in,Temaki,Tuna Avocado,4.51,5,22.55,Excellent,Rainy,Credit Card
8019,Ethan,Jackson,Female,Preston,2022-04-15,18:17,Eat-in,Ramen,Spicy Miso Ramen,9.96,3,29.88,Excellent,Sunny,Cash
8020,Benjamin,Miller,Male,Manchester,2023-12-04,13:36,Eat-in,Temaki,Eel Cucumber,5.66,1,5.66,Excellent,Rainy,Cash
8021,Evelyn,Brown,Female,Bolton,2024-09-03,15:06,Eat-in,Maki,Futomaki,4.65,3,13.95,Poor,Sunny,Credit Card
8022,Mason,Anderson,Female,Burnley,2021-04-15,15:10,Eat-in,Sashimi,Tuna Sashimi,3.63,2,7.26,Poor,Windy,Debit Card
